date,timestamp,site_id,serial_num,duration,ac_voltage,ac_frequency,dc_voltage,dc_current,temperature,error_seconds,energy
2023-08-10,2023-08-10T13:52:35Z,4490206,202307226911,932,253.78,60,34.01,10.84,64,0,86
2023-08-10,2023-08-10T14:08:06Z,4490206,202307226911,931,250.94,59.99,33.39,2.34,60,0,63
2023-08-10,2023-08-10T14:23:39Z,4490206,202307226911,933,253.66,59.98,33.16,10.99,62,0,72
2023-08-10,2023-08-10T14:39:10Z,4490206,202307226911,931,249.66,59.96,33.73,2.99,57,0,47
2023-08-10,2023-08-10T14:54:43Z,4490206,202307226911,933,252.66,59.83,33.52,9.19,58,0,62
2023-08-10,2023-08-10T15:10:14Z,4490206,202307226911,931,249.44,60.33,32.86,1.94,55,0,47
2023-08-10,2023-08-10T15:25:46Z,4490206,202307226911,932,251.81,60,34.72,9.08,51,0,36
2023-08-10,2023-08-10T15:41:18Z,4490206,202307226911,932,251.19,59.93,33.94,7.12,55,0,66
2023-08-10,2023-08-10T15:56:50Z,4490206,202307226911,932,251.06,59.88,34.3,6.82,53,0,49
2023-08-10,2023-08-10T16:12:22Z,4490206,202307226911,932,249.69,59.81,34.05,6.02,54,0,55
2023-08-10,2023-08-10T16:27:54Z,4490206,202307226911,932,248.34,59.89,33.63,2.72,53,0,48
2023-08-10,2023-08-10T16:43:26Z,4490206,202307226911,932,248.69,60.01,34.3,4.74,52,0,42
2023-08-10,2023-08-10T16:58:57Z,4490206,202307226911,931,248.31,60.09,35.11,3.93,50,0,30
2023-08-10,2023-08-10T17:14:31Z,4490206,202307226911,934,247.47,60.11,34.85,3.19,49,0,24
2023-08-10,2023-08-10T17:30:04Z,4490206,202307226911,933,246.41,59.94,34.72,2.56,49,0,25
2023-08-10,2023-08-10T17:45:35Z,4490206,202307226911,931,245.28,59.91,34.16,1.8,46,0,16
2023-08-10,2023-08-10T18:01:06Z,4490206,202307226911,931,245.53,59.87,33.78,1.18,45,0,12
2023-08-10,2023-08-10T18:16:38Z,4490206,202307226911,932,244.72,59.99,32.53,0.43,42,0,6
2023-08-10,2023-08-10T18:32:10Z,4490206,202307226911,932,246.41,60.28,31.3,0.16,39,0,2
2023-08-10,2023-08-10T18:47:43Z,4490206,202307226911,933,245.22,60.04,29.27,0.03,37,0,0
2023-08-10,2023-08-10T06:07:16Z,4490206,202307226995,28,243.53,59.82,33.66,0.03,30,0,0
2023-08-10,2023-08-10T06:22:39Z,4490206,202307226995,923,243.41,59.98,31.57,0.21,31,0,1
2023-08-10,2023-08-10T06:38:12Z,4490206,202307226995,933,243.59,59.77,30.82,0.2,31,0,1
2023-08-10,2023-08-10T06:53:44Z,4490206,202307226995,932,244.06,59.94,31.83,0.53,31,0,2
2023-08-10,2023-08-10T07:09:19Z,4490206,202307226995,935,243.81,59.85,35.03,1.35,32,0,7
2023-08-10,2023-08-10T07:24:50Z,4490206,202307226995,931,244.72,59.95,35.66,2.14,35,0,18
2023-08-10,2023-08-10T07:40:24Z,4490206,202307226995,934,244.81,60.03,35.88,3.76,38,0,28
2023-08-10,2023-08-10T07:55:56Z,4490206,202307226995,932,243.84,59.81,35.8,4.86,41,0,37
2023-08-10,2023-08-10T08:11:29Z,4490206,202307226995,933,244.09,59.9,36.13,5.78,41,0,30
2023-08-10,2023-08-10T08:27:01Z,4490206,202307226995,932,241.72,60.3,34,1.4,41,0,33
2023-08-10,2023-08-10T08:42:33Z,4490206,202307226995,932,242.81,60,35.42,5.7,44,0,47
2023-08-10,2023-08-10T08:58:04Z,4490206,202307226995,931,242.41,59.95,35.25,5.62,46,0,53
2023-08-10,2023-08-10T09:13:37Z,4490206,202307226995,933,249,59.9,35.18,3.8,46,0,47
2023-08-10,2023-08-10T09:29:09Z,4490206,202307226995,932,249.62,60.09,34.6,4.5,47,0,52
2023-08-10,2023-08-10T09:44:41Z,4490206,202307226995,932,250.38,60.06,36.06,6.06,45,0,37
2023-08-10,2023-08-10T10:00:13Z,4490206,202307226995,932,252.53,59.98,35.44,9.7,49,0,72
2023-08-10,2023-08-10T10:15:45Z,4490206,202307226995,932,250.38,59.92,38.55,9.77,49,0,59
2023-08-10,2023-08-10T10:31:16Z,4490206,202307226995,931,249.62,59.96,34.9,3.85,49,0,60
2023-08-10,2023-08-10T10:46:49Z,4490206,202307226995,933,248.75,59.97,33.94,4.2,50,0,59
2023-08-10,2023-08-10T11:02:21Z,4490206,202307226995,932,248.94,60.06,34.53,5.09,48,0,41
2023-08-10,2023-08-10T11:17:53Z,4490206,202307226995,932,247.66,59.98,34.46,3.38,47,0,42
2023-08-10,2023-08-10T11:33:25Z,4490206,202307226995,932,250.03,60.21,33.99,9.64,49,0,56
2023-08-10,2023-08-10T11:48:57Z,4490206,202307226995,932,247.53,60.01,35.12,3.27,49,0,53
2023-08-10,2023-08-10T12:04:28Z,4490206,202307226995,931,251.97,59.95,38.84,9.69,46,0,37
2023-08-10,2023-08-10T12:20:00Z,4490206,202307226995,932,248.59,59.9,34.64,3.07,48,0,59
2023-08-10,2023-08-10T12:35:32Z,4490206,202307226995,932,248.19,60.06,34.94,4.13,48,0,53
2023-08-10,2023-08-10T12:51:04Z,4490206,202307226995,932,249.03,60.02,34.98,4.25,46,0,35
2023-08-10,2023-08-10T13:06:26Z,4490206,202307226995,922,249.44,59.79,34.41,10.27,48,0,41
2023-08-10,2023-08-10T13:06:48Z,4490206,202307226995,22,248.47,59.78,34.05,5.51,48,0,2
2023-08-10,2023-08-10T13:22:02Z,4490206,202307226995,914,249.56,59.94,33.42,3.77,52,0,61
2023-08-10,2023-08-10T13:37:34Z,4490206,202307226995,932,253.59,60.08,32.92,11.01,59,0,89
2023-08-10,2023-08-10T13:53:06Z,4490206,202307226995,932,253.12,60,34.6,10.63,62,0,86
2023-08-10,2023-08-10T14:08:38Z,4490206,202307226995,932,250.44,60,33.68,2.34,57,0,61
2023-08-10,2023-08-10T14:24:10Z,4490206,202307226995,932,253.56,59.88,33.4,11.02,60,0,75
2023-08-10,2023-08-10T14:39:41Z,4490206,202307226995,931,249.72,59.93,33.97,3.05,55,0,45
2023-08-10,2023-08-10T14:55:14Z,4490206,202307226995,933,252.19,59.84,33.36,10.62,56,0,64
2023-08-10,2023-08-10T15:10:45Z,4490206,202307226995,931,247.16,60.33,33.23,1.99,52,0,45
2023-08-10,2023-08-10T15:26:18Z,4490206,202307226995,933,251.22,59.96,34.61,8.8,50,0,39
2023-08-10,2023-08-10T15:41:49Z,4490206,202307226995,931,250.88,59.92,34.02,7.08,52,0,66
2023-08-10,2023-08-10T15:57:22Z,4490206,202307226995,933,250.38,59.9,34.42,6.71,51,0,49
2023-08-10,2023-08-10T16:12:53Z,4490206,202307226995,931,249.72,59.87,34.23,5.92,51,0,55
2023-08-10,2023-08-10T16:28:25Z,4490206,202307226995,932,247.47,59.95,34.12,3.03,50,0,48
2023-08-10,2023-08-10T16:43:59Z,4490206,202307226995,934,248.44,60.06,34.63,4.66,48,0,42
2023-08-10,2023-08-10T16:59:29Z,4490206,202307226995,930,247.47,60.08,33.68,2.07,46,0,29
2023-08-10,2023-08-10T17:15:02Z,4490206,202307226995,933,247.84,60.2,35,3.23,44,0,25
2023-08-10,2023-08-10T17:30:34Z,4490206,202307226995,932,245.91,59.94,35.03,2.51,43,0,25
2023-08-10,2023-08-10T17:46:06Z,4490206,202307226995,932,245.62,59.95,34.54,1.81,41,0,16
2023-08-10,2023-08-10T18:01:37Z,4490206,202307226995,931,245.28,59.8,33.6,1.19,40,0,12
2023-08-10,2023-08-10T18:17:11Z,4490206,202307226995,934,244.69,59.93,32.1,0.45,39,0,6
2023-08-10,2023-08-10T18:32:41Z,4490206,202307226995,930,246.19,60.27,31.24,0.16,37,0,2
2023-08-10,2023-08-10T18:48:14Z,4490206,202307226995,933,245,60.01,29.31,0.04,36,0,0
2023-08-10,2023-08-10T06:07:15Z,4490206,202307226999,28,243.59,59.81,33.27,0,30,0,0
2023-08-10,2023-08-10T06:22:38Z,4490206,202307226999,923,243.56,59.99,31.72,0.21,31,0,1
2023-08-10,2023-08-10T06:38:11Z,4490206,202307226999,933,243.81,59.77,31.44,0.18,31,0,1
2023-08-10,2023-08-10T06:53:43Z,4490206,202307226999,932,244.03,59.95,32.76,0.5,31,0,2
2023-08-10,2023-08-10T07:09:18Z,4490206,202307226999,935,244.38,59.85,34.7,1.34,33,0,7
2023-08-10,2023-08-10T07:24:49Z,4490206,202307226999,931,244.88,59.96,35.44,2.01,36,0,17
2023-08-10,2023-08-10T07:40:23Z,4490206,202307226999,934,245.09,60.03,35.77,3.62,40,0,27
2023-08-10,2023-08-10T07:55:55Z,4490206,202307226999,932,244.09,59.81,35.6,4.67,43,0,36
2023-08-10,2023-08-10T08:11:28Z,4490206,202307226999,933,244.41,59.91,36.02,5.66,43,0,30
2023-08-10,2023-08-10T08:27:00Z,4490206,202307226999,932,241.88,60.29,33.66,1.38,43,0,33
2023-08-10,2023-08-10T08:42:32Z,4490206,202307226999,932,243.16,59.99,35.31,5.56,46,0,46
2023-08-10,2023-08-10T08:58:03Z,4490206,202307226999,931,242.84,59.96,35.08,6.53,48,0,52
2023-08-10,2023-08-10T09:13:36Z,4490206,202307226999,933,249.03,59.9,34.98,3.71,47,0,46
2023-08-10,2023-08-10T09:29:08Z,4490206,202307226999,932,250.12,60.09,34.67,5.12,48,0,51
2023-08-10,2023-08-10T09:44:40Z,4490206,202307226999,932,252.84,60.06,36.04,7.9,46,0,36
2023-08-10,2023-08-10T10:00:12Z,4490206,202307226999,932,253.16,59.98,35.48,9.63,49,0,71
2023-08-10,2023-08-10T10:15:44Z,4490206,202307226999,932,251.19,59.92,38.66,9.75,49,0,58
2023-08-10,2023-08-10T10:31:16Z,4490206,202307226999,932,249.91,59.96,34.85,3.9,49,0,60
2023-08-10,2023-08-10T10:46:48Z,4490206,202307226999,932,249.44,59.97,33.98,4.33,51,0,59
2023-08-10,2023-08-10T11:02:20Z,4490206,202307226999,932,249.19,60.06,34.52,5.04,48,0,41
2023-08-10,2023-08-10T11:17:52Z,4490206,202307226999,932,247.47,59.98,34.41,3.39,47,0,42
2023-08-10,2023-08-10T11:33:24Z,4490206,202307226999,932,249.66,60.2,33.89,7.11,49,0,56
2023-08-10,2023-08-10T11:48:56Z,4490206,202307226999,932,247.78,60.01,34.91,3.29,50,0,53
2023-08-10,2023-08-10T12:04:27Z,4490206,202307226999,931,252.47,59.95,38.96,9.66,46,0,37
2023-08-10,2023-08-10T12:19:59Z,4490206,202307226999,932,249.06,59.9,34.54,3.09,49,0,59
2023-08-10,2023-08-10T12:35:31Z,4490206,202307226999,932,248.47,60.06,35.03,4.07,48,0,54
2023-08-10,2023-08-10T12:51:03Z,4490206,202307226999,932,249.53,60.02,34.98,4.26,46,0,35
2023-08-10,2023-08-10T13:06:25Z,4490206,202307226999,922,249.62,59.78,34.36,8.43,48,0,41
2023-08-10,2023-08-10T13:06:47Z,4490206,202307226999,22,248.88,59.78,34.09,6.02,48,0,2
2023-08-10,2023-08-10T13:22:01Z,4490206,202307226999,914,249.91,59.95,33.32,3.84,52,0,62
2023-08-10,2023-08-10T13:37:33Z,4490206,202307226999,932,254.25,60.08,33.06,11.09,59,0,89
2023-08-10,2023-08-10T13:53:05Z,4490206,202307226999,932,253.66,60.01,34.75,10.68,62,0,86
2023-08-10,2023-08-10T14:08:37Z,4490206,202307226999,932,250.59,60,33.75,2.36,57,0,61
2023-08-10,2023-08-10T14:24:09Z,4490206,202307226999,932,254.38,59.88,34.44,10.76,60,0,75
2023-08-10,2023-08-10T14:39:41Z,4490206,202307226999,932,249.84,59.94,34.03,3.06,54,0,46
2023-08-10,2023-08-10T14:55:13Z,4490206,202307226999,932,253.06,59.84,35.06,10.58,56,0,64
2023-08-10,2023-08-10T15:10:45Z,4490206,202307226999,932,248.03,60.33,33.68,1.93,52,0,45
2023-08-10,2023-08-10T15:26:17Z,4490206,202307226999,932,251.69,59.96,34.75,8.88,49,0,39
2023-08-10,2023-08-10T15:41:48Z,4490206,202307226999,931,251.44,59.91,34.18,7.17,52,0,67
2023-08-10,2023-08-10T15:57:21Z,4490206,202307226999,933,250.84,59.9,34.43,6.79,51,0,50
2023-08-10,2023-08-10T16:12:52Z,4490206,202307226999,931,250.16,59.86,34.27,6,52,0,55
2023-08-10,2023-08-10T16:28:24Z,4490206,202307226999,932,247.88,59.95,34.28,3.5,51,0,48
2023-08-10,2023-08-10T16:43:58Z,4490206,202307226999,934,248.69,60.05,35.69,3.17,50,0,37
2023-08-10,2023-08-10T16:59:28Z,4490206,202307226999,930,247.84,60.07,35.34,2.45,46,0,23
2023-08-10,2023-08-10T17:15:01Z,4490206,202307226999,933,247.97,60.2,34.99,3.24,46,0,25
2023-08-10,2023-08-10T17:30:33Z,4490206,202307226999,932,246.22,59.94,34.66,2.58,46,0,25
2023-08-10,2023-08-10T17:46:05Z,4490206,202307226999,932,245.81,59.95,34.52,1.82,43,0,16
2023-08-10,2023-08-10T18:01:36Z,4490206,202307226999,931,245.59,59.8,34.17,1.09,42,0,12
2023-08-10,2023-08-10T18:17:09Z,4490206,202307226999,933,244.84,59.93,32.43,0.43,41,0,6
2023-08-10,2023-08-10T18:32:40Z,4490206,202307226999,931,246.22,60.27,30.9,0.14,38,0,2
2023-08-10,2023-08-10T18:48:13Z,4490206,202307226999,933,245.06,60.01,27.36,0.02,36,0,0
2023-08-10,2023-08-10T06:07:41Z,4490206,202307227203,28,243.34,59.83,34.01,0.02,30,0,0
2023-08-10,2023-08-10T06:23:08Z,4490206,202307227203,927,243.41,59.87,31.52,0.22,31,0,1
2023-08-10,2023-08-10T06:38:40Z,4490206,202307227203,932,243.69,59.76,30.96,0.21,31,0,1
2023-08-10,2023-08-10T06:54:13Z,4490206,202307227203,933,243.94,59.94,33.28,0.51,31,0,2
2023-08-10,2023-08-10T07:09:46Z,4490206,202307227203,933,244.22,59.96,34.92,1.36,33,0,8
2023-08-10,2023-08-10T07:25:19Z,4490206,202307227203,933,244.84,59.92,35.6,2.18,35,0,18
2023-08-10,2023-08-10T07:40:51Z,4490206,202307227203,932,244.69,59.96,35.89,3.74,38,0,28
2023-08-10,2023-08-10T07:56:24Z,4490206,202307227203,933,244,59.85,35.82,5.02,41,0,37
2023-08-10,2023-08-10T08:11:56Z,4490206,202307227203,932,244.06,59.87,36.07,5.61,42,0,30
2023-08-10,2023-08-10T08:27:28Z,4490206,202307227203,932,242.5,60.29,34.25,1.51,42,0,32
2023-08-10,2023-08-10T08:43:01Z,4490206,202307227203,933,243.12,60,35.45,5.68,45,0,48
2023-08-10,2023-08-10T08:58:32Z,4490206,202307227203,931,241.09,59.98,34.79,3.91,47,0,53
2023-08-10,2023-08-10T09:14:05Z,4490206,202307227203,933,249.06,59.86,34.97,3.35,46,0,46
2023-08-10,2023-08-10T09:29:37Z,4490206,202307227203,932,249.59,60.1,34.18,3.16,48,0,53
2023-08-10,2023-08-10T09:45:09Z,4490206,202307227203,932,252.81,60.05,37.19,10.12,46,0,37
2023-08-10,2023-08-10T10:00:41Z,4490206,202307227203,932,250.28,59.87,35.07,4.37,50,0,72
2023-08-10,2023-08-10T10:16:12Z,4490206,202307227203,931,251.75,59.85,38.15,9.89,50,0,59
2023-08-10,2023-08-10T10:31:44Z,4490206,202307227203,932,249.91,59.95,34.95,4.4,50,0,58
2023-08-10,2023-08-10T10:47:17Z,4490206,202307227203,933,248.97,59.97,33.96,3.75,52,0,59
2023-08-10,2023-08-10T11:02:48Z,4490206,202307227203,931,248.09,60.08,34.25,3.39,49,0,41
2023-08-10,2023-08-10T11:18:20Z,4490206,202307227203,932,247.72,60.05,34.44,3.11,48,0,42
2023-08-10,2023-08-10T11:33:52Z,4490206,202307227203,932,251.12,60.2,36.75,10.28,50,0,58
2023-08-10,2023-08-10T11:49:25Z,4490206,202307227203,933,247.69,59.99,35.13,3.07,51,0,51
2023-08-10,2023-08-10T12:04:56Z,4490206,202307227203,931,252.53,60.02,38.6,9.78,48,0,39
2023-08-10,2023-08-10T12:20:28Z,4490206,202307227203,932,248.81,59.94,34.85,3.31,50,0,56
2023-08-10,2023-08-10T12:36:01Z,4490206,202307227203,933,250.5,60.06,35.31,6.17,50,0,54
2023-08-10,2023-08-10T12:51:32Z,4490206,202307227203,931,251.97,60.01,39.16,9.62,47,0,35
2023-08-10,2023-08-10T13:06:44Z,4490206,202307227203,912,250.12,59.78,35.66,10.46,49,0,41
2023-08-10,2023-08-10T13:07:06Z,4490206,202307227203,22,250.38,59.79,34.27,9.76,49,0,1
2023-08-10,2023-08-10T13:22:30Z,4490206,202307227203,924,251.72,59.96,33.84,8.61,54,0,62
2023-08-10,2023-08-10T13:38:02Z,4490206,202307227203,932,254.06,60.07,32.89,10.93,61,0,90
2023-08-10,2023-08-10T13:53:34Z,4490206,202307227203,932,253.47,60.06,34.7,10.64,64,0,86
2023-08-10,2023-08-10T14:09:07Z,4490206,202307227203,933,250.72,59.93,33.65,2.42,59,0,58
2023-08-10,2023-08-10T14:24:38Z,4490206,202307227203,931,253.41,59.78,33.11,11.09,62,0,77
2023-08-10,2023-08-10T14:40:09Z,4490206,202307227203,931,249.56,59.96,34.09,3.15,56,0,43
2023-08-10,2023-08-10T14:55:42Z,4490206,202307227203,933,252.78,59.8,33.84,10.82,58,0,66
2023-08-10,2023-08-10T15:11:14Z,4490206,202307227203,932,247,60.33,33.45,2.01,54,0,42
2023-08-10,2023-08-10T15:26:45Z,4490206,202307227203,931,251.56,59.93,34.57,8.49,51,0,40
2023-08-10,2023-08-10T15:42:17Z,4490206,202307227203,932,251.22,59.93,34.09,6.8,53,0,65
2023-08-10,2023-08-10T15:57:49Z,4490206,202307227203,932,250.69,59.94,34.35,6.64,52,0,49
2023-08-10,2023-08-10T16:13:21Z,4490206,202307227203,932,250.09,59.97,34.24,5.9,52,0,54
2023-08-10,2023-08-10T16:28:53Z,4490206,202307227203,932,247.25,59.98,33.47,2.08,51,0,46
2023-08-10,2023-08-10T16:44:26Z,4490206,202307227203,933,248.66,60.09,34.66,4.58,50,0,42
2023-08-10,2023-08-10T16:59:57Z,4490206,202307227203,931,246.81,60.08,33.42,1.26,47,0,28
2023-08-10,2023-08-10T17:15:30Z,4490206,202307227203,933,248,60.23,35.27,3.07,45,0,25
2023-08-10,2023-08-10T17:31:02Z,4490206,202307227203,932,245.91,59.86,34.88,2.5,45,0,24
2023-08-10,2023-08-10T17:46:34Z,4490206,202307227203,932,245.38,59.93,34.81,1.72,43,0,15
2023-08-10,2023-08-10T18:02:06Z,4490206,202307227203,932,246.22,59.84,33.98,1.12,41,0,11
2023-08-10,2023-08-10T18:17:38Z,4490206,202307227203,932,244.97,59.93,31.81,0.43,40,0,6
2023-08-10,2023-08-10T18:33:10Z,4490206,202307227203,932,246.44,60.27,31.54,0.15,38,0,2
2023-08-10,2023-08-10T18:48:42Z,4490206,202307227203,932,245.25,60.02,29.63,0.04,37,0,0
2023-08-10,2023-08-10T06:06:37Z,4490206,202307227204,30,243.56,59.86,33.09,0.01,30,0,0
2023-08-10,2023-08-10T06:22:04Z,4490206,202307227204,927,243.59,60.11,31.84,0.2,31,0,1
2023-08-10,2023-08-10T06:37:37Z,4490206,202307227204,933,244.12,59.87,32.54,0.18,31,0,1
2023-08-10,2023-08-10T06:53:10Z,4490206,202307227204,933,244.19,60.13,33.37,0.51,31,0,2
2023-08-10,2023-08-10T07:08:43Z,4490206,202307227204,933,243.78,59.79,34.58,1.53,33,0,7
2023-08-10,2023-08-10T07:24:15Z,4490206,202307227204,932,245.16,60.03,35.59,1.89,35,0,17
2023-08-10,2023-08-10T07:39:48Z,4490206,202307227204,933,244.81,59.99,35.95,3.55,39,0,26
2023-08-10,2023-08-10T07:55:21Z,4490206,202307227204,933,243.88,59.76,35.73,4.55,42,0,35
2023-08-10,2023-08-10T08:10:53Z,4490206,202307227204,932,244.38,59.82,36.14,5.79,41,0,29
2023-08-10,2023-08-10T08:26:26Z,4490206,202307227204,933,241.69,60.26,33.3,1.45,42,0,34
2023-08-10,2023-08-10T08:41:58Z,4490206,202307227204,932,243.09,59.98,35.32,5.52,44,0,44
2023-08-10,2023-08-10T08:57:29Z,4490206,202307227204,931,243.44,59.97,35.13,6.41,47,0,52
2023-08-10,2023-08-10T09:13:01Z,4490206,202307227204,932,249.28,59.96,35.1,3.73,46,0,47
2023-08-10,2023-08-10T09:28:33Z,4490206,202307227204,932,252.34,60.02,35.01,9.57,47,0,50
2023-08-10,2023-08-10T09:44:06Z,4490206,202307227204,933,250.97,60.04,35.71,4.04,45,0,38
2023-08-10,2023-08-10T09:59:37Z,4490206,202307227204,931,253.28,60.11,35.65,9.59,48,0,70
2023-08-10,2023-08-10T10:15:10Z,4490206,202307227204,933,249.59,59.99,35.73,7.42,48,0,59
2023-08-10,2023-08-10T10:30:41Z,4490206,202307227204,931,248.84,60.02,34.69,3.21,48,0,61
2023-08-10,2023-08-10T10:46:13Z,4490206,202307227204,932,248.84,60.05,34.07,4.21,49,0,58
2023-08-10,2023-08-10T11:01:45Z,4490206,202307227204,932,250.47,59.99,34.81,5.86,46,0,41
2023-08-10,2023-08-10T11:17:17Z,4490206,202307227204,932,247.94,59.98,34.5,3.49,46,0,43
2023-08-10,2023-08-10T11:32:49Z,4490206,202307227204,932,251.41,60.23,38.03,9.94,47,0,54
2023-08-10,2023-08-10T11:48:21Z,4490206,202307227204,932,247.34,60.08,34.98,3.42,48,0,55
2023-08-10,2023-08-10T12:03:53Z,4490206,202307227204,932,252.22,59.91,39.37,9.55,45,0,35
2023-08-10,2023-08-10T12:19:25Z,4490206,202307227204,932,249.25,59.92,34.7,3.31,48,0,61
2023-08-10,2023-08-10T12:34:57Z,4490206,202307227204,932,248,60,34.75,3.31,47,0,53
2023-08-10,2023-08-10T12:50:29Z,4490206,202307227204,932,249.75,60.01,34.97,4.2,45,0,35
2023-08-10,2023-08-10T13:06:01Z,4490206,202307227204,932,248.5,59.78,34.25,5.07,47,0,41
2023-08-10,2023-08-10T13:06:17Z,4490206,202307227204,16,248.16,59.77,34.27,4.83,47,0,1
2023-08-10,2023-08-10T13:21:27Z,4490206,202307227204,910,253.34,60.01,36.45,10.34,51,0,62
2023-08-10,2023-08-10T13:36:59Z,4490206,202307227204,932,254.09,60.06,33.74,10.86,58,0,88
2023-08-10,2023-08-10T13:52:31Z,4490206,202307227204,932,253.47,60.01,34.91,10.54,60,0,87
2023-08-10,2023-08-10T14:08:03Z,4490206,202307227204,932,250.78,59.98,33.77,2.35,56,0,63
2023-08-10,2023-08-10T14:23:35Z,4490206,202307227204,932,253.78,60,33.81,10.86,58,0,73
2023-08-10,2023-08-10T14:39:07Z,4490206,202307227204,932,249.5,59.96,34.1,2.97,53,0,48
2023-08-10,2023-08-10T14:54:39Z,4490206,202307227204,932,252.53,59.84,33.78,8.76,54,0,62
2023-08-10,2023-08-10T15:10:10Z,4490206,202307227204,931,249.12,60.33,33.38,1.9,51,0,48
2023-08-10,2023-08-10T15:25:42Z,4490206,202307227204,932,252.06,60.02,34.95,9.09,48,0,36
2023-08-10,2023-08-10T15:41:14Z,4490206,202307227204,932,251.53,59.94,34.27,7.17,51,0,67
2023-08-10,2023-08-10T15:56:46Z,4490206,202307227204,932,251.03,59.87,34.61,6.85,49,0,50
2023-08-10,2023-08-10T16:12:18Z,4490206,202307227204,932,249.62,59.82,34.46,6.04,50,0,56
2023-08-10,2023-08-10T16:27:50Z,4490206,202307227204,932,248.28,59.88,34.1,3.16,48,0,49
2023-08-10,2023-08-10T16:43:22Z,4490206,202307227204,932,248.5,60.01,34.81,4.74,47,0,42
2023-08-10,2023-08-10T16:58:54Z,4490206,202307227204,932,248.12,60.08,37.27,3,44,0,30
2023-08-10,2023-08-10T17:14:27Z,4490206,202307227204,933,247.53,60.12,35.15,2.23,42,0,15
2023-08-10,2023-08-10T17:29:59Z,4490206,202307227204,932,245.81,59.94,35.36,1.81,41,0,17
2023-08-10,2023-08-10T17:45:31Z,4490206,202307227204,932,245.59,59.91,34.92,1.38,40,0,13
2023-08-10,2023-08-10T18:01:03Z,4490206,202307227204,932,245.25,59.86,34.39,1.1,39,0,10
2023-08-10,2023-08-10T18:16:34Z,4490206,202307227204,931,245.22,59.98,33.45,0.41,38,0,6
2023-08-10,2023-08-10T18:32:06Z,4490206,202307227204,932,246.19,60.27,31.12,0.18,37,0,2
2023-08-10,2023-08-10T18:47:39Z,4490206,202307227204,933,245.09,60.04,28.96,0.04,35,0,0
2023-08-10,2023-08-10T06:07:40Z,4490206,202307227217,28,243.22,59.82,34.03,0.02,30,0,0
2023-08-10,2023-08-10T06:23:07Z,4490206,202307227217,927,243.06,59.87,31.78,0.2,31,0,1
2023-08-10,2023-08-10T06:38:39Z,4490206,202307227217,932,243.5,59.76,32.06,0.2,31,0,1
2023-08-10,2023-08-10T06:54:13Z,4490206,202307227217,934,243.94,59.94,32.56,0.53,31,0,2
2023-08-10,2023-08-10T07:09:45Z,4490206,202307227217,932,244.06,59.95,34.77,1.35,33,0,7
2023-08-10,2023-08-10T07:25:18Z,4490206,202307227217,933,244.75,59.92,35.61,1.96,35,0,17
2023-08-10,2023-08-10T07:40:50Z,4490206,202307227217,932,244.44,59.96,35.89,3.55,39,0,26
2023-08-10,2023-08-10T07:56:23Z,4490206,202307227217,933,243.59,59.85,35.73,4.79,42,0,35
2023-08-10,2023-08-10T08:11:55Z,4490206,202307227217,932,243.62,59.87,35.97,5.42,41,0,30
2023-08-10,2023-08-10T08:27:28Z,4490206,202307227217,933,242.44,60.3,34.17,1.53,41,0,31
2023-08-10,2023-08-10T08:43:00Z,4490206,202307227217,932,243,60,35.27,5.48,44,0,46
2023-08-10,2023-08-10T08:58:32Z,4490206,202307227217,932,241.06,59.97,34.65,3.73,47,0,51
2023-08-10,2023-08-10T09:14:04Z,4490206,202307227217,932,248.72,59.86,35.01,3.32,45,0,45
2023-08-10,2023-08-10T09:29:36Z,4490206,202307227217,932,249.25,60.11,34.32,3.31,47,0,52
2023-08-10,2023-08-10T09:45:08Z,4490206,202307227217,932,252.44,60.05,37.94,9.91,44,0,37
2023-08-10,2023-08-10T10:00:40Z,4490206,202307227217,932,250.09,59.87,35.23,4.66,48,0,71
2023-08-10,2023-08-10T10:16:11Z,4490206,202307227217,931,251.25,59.85,38.01,9.91,48,0,58
2023-08-10,2023-08-10T10:31:44Z,4490206,202307227217,933,249.56,59.95,35.05,4.43,47,0,58
2023-08-10,2023-08-10T10:47:16Z,4490206,202307227217,932,248.66,59.96,34.09,3.78,49,0,59
2023-08-10,2023-08-10T11:02:47Z,4490206,202307227217,931,247.62,60.08,34.38,3.4,46,0,41
2023-08-10,2023-08-10T11:18:19Z,4490206,202307227217,932,247.31,60.04,34.5,3.14,45,0,42
2023-08-10,2023-08-10T11:33:51Z,4490206,202307227217,932,250.47,60.2,37.09,10.2,47,0,58
2023-08-10,2023-08-10T11:49:24Z,4490206,202307227217,933,247.22,59.99,35.09,3.12,47,0,51
2023-08-10,2023-08-10T12:04:55Z,4490206,202307227217,931,251.97,60.02,38.6,9.74,45,0,39
2023-08-10,2023-08-10T12:20:27Z,4490206,202307227217,932,248.25,59.94,34.84,3.33,47,0,57
2023-08-10,2023-08-10T12:36:00Z,4490206,202307227217,933,249.91,60.07,35.28,6.03,47,0,54
2023-08-10,2023-08-10T12:51:31Z,4490206,202307227217,931,251.38,60,39.02,9.66,45,0,35
2023-08-10,2023-08-10T13:06:43Z,4490206,202307227217,912,249.69,59.78,37.15,10.08,47,0,41
2023-08-10,2023-08-10T13:07:05Z,4490206,202307227217,22,249.84,59.78,34.33,10.2,47,0,1
2023-08-10,2023-08-10T13:22:29Z,4490206,202307227217,924,251.53,59.97,33.98,8.64,51,0,62
